PERIODO,ESTU_DEPTO_RESIDE,ESTU_PRGM_ACADEMICO,ESTU_HORASSEMANATRABAJA,ESTU_GENERO,ESTU_PAGOMATRICULAPROPIO,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT,AGE,PUNT_GLOBAL,RENDIMIENTO
2019,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,M,Si,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,210,164.0,175,186.0,103,25.0,167.6,Medio
2019,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,M,No,Primaria incompleta,No,Si,Estrato 3,Si,Si,Educación profesional incompleta,165,142.0,166,146.0,93,25.0,142.4,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,Entre 21 y 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,162,169.0,159,154.0,144,24.0,157.6,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,Entre 21 y 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria completa,209,192.0,181,185.0,173,28.0,188.0,Alto
2019,BOGOTÁ,INGENIERIA TOPOGRAFICA,Más de 30 horas,M,Si,Primaria incompleta,Si,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,190,181.0,159,117.0,126,26.0,154.6,Medio
2019,BOGOTÁ,INGENIERIA EN TELEMATICA,Entre 21 y 30 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 1,Si,Si,Primaria incompleta,129,108.0,146,179.0,170,25.0,146.4,Medio
2019,CUNDINAMARCA,INGENIERIA CIVIL,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 1,Si,Si,Postgrado,217,185.0,193,184.0,160,24.0,187.8,Alto
2020,BOGOTÁ,INGENIERIA AMBIENTAL,0,F,No,Postgrado,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,180,138.0,162,170.0,155,25.0,161.0,Medio
2020,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Entre 11 y 20 horas,F,No,Educación profesional completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,160,125.0,205,196.0,201,24.0,177.4,Medio
2020,BOGOTÁ,MATEMATICAS,0,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,190,128.0,147,172.0,159,23.0,159.2,Medio
2020,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,218,189.0,196,189.0,212,24.0,200.8,Alto
2021,CUNDINAMARCA,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,199,171.0,199,188.0,191,23.0,189.6,Alto
2021,BOGOTÁ,INGENIERIA AMBIENTAL,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,158,143.0,134,140.0,155,26.0,146.0,Medio
2021,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,No,No,Estrato 3,No,Si,Técnica o tecnológica completa,190,164.0,159,155.0,135,23.0,160.6,Medio
2021,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,218,155.0,207,193.0,209,23.0,196.4,Alto
2021,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,0,F,No,No sabe,No,Si,Estrato 2,Si,Si,Primaria incompleta,179,158.0,197,188.0,189,22.0,182.2,Alto
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,199,127.0,181,147.0,186,22.0,168.0,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,Entre 11 y 20 horas,M,No,Primaria incompleta,No,Si,Estrato 3,Si,Si,Primaria incompleta,167,190.0,191,223.0,217,25.0,197.6,Alto
2018,BOGOTÁ,INGENIERIA INDUSTRIAL,Menos de 10 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,211,143.0,180,163.0,166,22.0,172.6,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA,Entre 11 y 20 horas,F,No,Ninguno,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,174,154.0,149,176.0,126,23.0,155.8,Medio
2018,CUNDINAMARCA,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 2,Si,Si,Técnica o tecnológica incompleta,176,102.0,134,126.0,126,28.0,132.8,Medio
2018,BOGOTÁ,ADMINISTRACION AMBIENTAL,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,187,140.0,178,126.0,183,24.0,162.8,Medio
2018,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 11 y 20 horas,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,174,137.0,192,154.0,170,23.0,165.4,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 11 y 20 horas,F,Si,Educación profesional completa,No,No,Estrato 3,Si,Si,Educación profesional completa,133,148.0,182,157.0,170,24.0,158.0,Medio
2019,BOGOTÁ,INGENIERIA TOPOGRAFICA,Más de 30 horas,F,Si,Primaria completa,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,210,190.0,193,211.0,182,25.0,197.2,Alto
2019,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Menos de 10 horas,F,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Postgrado,207,159.0,185,196.0,181,22.0,185.6,Alto
2019,CUNDINAMARCA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,0,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,163,122.0,199,209.0,156,22.0,169.8,Medio
2019,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,M,Si,No sabe,No,Si,Estrato 2,Si,Si,Primaria completa,300,106.0,211,175.0,221,23.0,202.6,Alto
2019,BOGOTÁ,INGENIERIA INDUSTRIAL,0,M,No,Postgrado,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,187,127.0,191,200.0,196,23.0,180.2,Alto
2020,CUNDINAMARCA,INGENIERIA ELECTRICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,215,152.0,183,163.0,181,25.0,178.8,Medio
2020,BOGOTÁ,ARTE DANZARIO,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,192,0.0,203,164.0,170,25.0,145.8,Medio
2020,CUNDINAMARCA,ADMINISTRACION DEPORTIVA,Más de 30 horas,M,Si,Primaria completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,189,181.0,141,142.0,153,23.0,161.2,Medio
2020,BOGOTÁ,ARTES MUSICALES,0,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,144,145.0,182,188.0,170,23.0,165.8,Medio
2020,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 11 y 20 horas,F,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,193,124.0,176,176.0,197,27.0,173.2,Medio
2020,BOYACA,INGENIERIA ELECTRICA,0,F,No,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,213,173.0,184,181.0,203,22.0,190.8,Alto
2020,BOGOTÁ,LICENCIATURA EN QUIMICA,Menos de 10 horas,M,Si,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,185,128.0,170,143.0,166,22.0,158.4,Medio
2020,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Más de 30 horas,F,Si,Técnica o tecnológica incompleta,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,157,157.0,168,164.0,181,23.0,165.4,Medio
2020,BOGOTÁ,ARTES ESCENICAS,Entre 11 y 20 horas,F,Si,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Educación profesional incompleta,153,184.0,197,197.0,165,23.0,179.2,Medio
2021,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,0,M,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Primaria completa,153,152.0,143,180.0,141,25.0,153.8,Medio
2021,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,Entre 21 y 30 horas,M,Si,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,156,140.0,188,121.0,167,26.0,154.4,Medio
2021,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Más de 30 horas,F,No,Primaria completa,No,Si,Estrato 3,Si,Si,Primaria completa,174,165.0,218,147.0,156,21.0,172.0,Medio
2021,BOGOTÁ,INGENIERIA DE SISTEMAS,0,M,No,Postgrado,No,Si,Estrato 2,Si,Si,Postgrado,170,179.0,168,202.0,178,26.0,179.4,Medio
2021,BOGOTÁ,INGENIERIA INDUSTRIAL,Entre 11 y 20 horas,F,Si,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,177,177.0,181,179.0,150,22.0,172.8,Medio
2021,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Más de 30 horas,F,No,Primaria incompleta,No,No,Estrato 2,Si,Si,Primaria incompleta,76,84.0,72,157.0,80,24.0,93.8,Bajo
2018,BOGOTÁ,INGENIERIA CIVIL,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,200,82.0,137,171.0,117,27.0,141.4,Medio
2018,CUNDINAMARCA,INGENIERÍA SANITARIA,Menos de 10 horas,F,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,188,152.0,188,164.0,195,25.0,177.4,Medio
2018,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,No,Técnica o tecnológica incompleta,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,180,189.0,172,117.0,181,23.0,167.8,Medio
2018,BOGOTÁ,ARTES PLASTICAS Y VISUALES,Más de 30 horas,F,Si,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,148,169.0,171,199.0,176,22.0,172.6,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,176,91.0,202,173.0,180,23.0,164.4,Medio
2018,CUNDINAMARCA,INGENIERIA TOPOGRAFICA,0,F,Si,Secundaria (Bachillerato) completa,No,No,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,180,106.0,194,168.0,197,22.0,169.0,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA,Más de 30 horas,F,No,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Educación profesional incompleta,167,183.0,173,137.0,169,22.0,165.8,Medio
2019,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 1,Si,Si,Primaria completa,166,172.0,196,168.0,180,21.0,176.4,Medio
2019,CUNDINAMARCA,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,No,Si,Secundaria (Bachillerato) incompleta,183,194.0,180,159.0,155,22.0,174.2,Medio
2019,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,No,Secundaria (Bachillerato) completa,160,136.0,190,141.0,163,23.0,158.0,Medio
2019,BOGOTÁ,INGENIERIA EN  TELECOMUNICACIONES,Entre 21 y 30 horas,M,Si,Ninguno,No,Si,Estrato 4,No,No,Ninguno,204,100.0,158,158.0,167,28.0,157.4,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,149,107.0,124,165.0,148,25.0,138.6,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) completa,No,No,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,159,168.0,213,163.0,206,21.0,181.8,Alto
2019,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,Si,Primaria incompleta,No,No,Estrato 1,Si,Si,Primaria incompleta,165,188.0,138,108.0,154,26.0,150.6,Medio
2019,BOGOTÁ,ADMINISTRACION AMBIENTAL,0,F,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,183,170.0,216,194.0,198,23.0,192.2,Alto
2020,BOGOTÁ,LICENCIATURA EN BIOLOGIA,0,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,152,187.0,159,154.0,162,27.0,162.8,Medio
2020,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Primaria incompleta,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,213,154.0,223,184.0,183,24.0,191.4,Alto
2020,BOGOTÁ,INGENIERÍA SANITARIA,Entre 21 y 30 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,159,125.0,174,154.0,167,23.0,155.8,Medio
2020,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,185,139.0,184,173.0,162,23.0,168.6,Medio
2020,BOYACA,INGENIERIA INDUSTRIAL,Menos de 10 horas,F,Si,Postgrado,Si,Si,Estrato 3,Si,Si,Educación profesional completa,173,161.0,175,170.0,187,23.0,173.2,Medio
2020,BOGOTÁ,INGENIERÍA SANITARIA,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,177,136.0,166,137.0,157,25.0,154.6,Medio
2020,BOYACA,INGENIERIA TOPOGRAFICA,Menos de 10 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,No,Secundaria (Bachillerato) incompleta,188,130.0,173,180.0,189,23.0,172.0,Medio
2021,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 11 y 20 horas,M,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,154,187.0,193,165.0,197,27.0,179.2,Medio
2021,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,184,159.0,175,164.0,174,25.0,171.2,Medio
2021,BOGOTÁ,ADMINISTRACION DEPORTIVA,0,M,No,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,150,170.0,182,175.0,169,21.0,169.2,Medio
2021,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,175,182.0,163,161.0,179,21.0,172.0,Medio
2021,BOGOTÁ,INGENIERIA AMBIENTAL,0,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,226,182.0,300,202.0,300,22.0,242.0,Excelente
2021,CUNDINAMARCA,INGENIERIA DE PRODUCCION,0,F,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,194,178.0,166,174.0,182,23.0,178.8,Medio
2021,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,139,190.0,152,146.0,121,22.0,149.6,Medio
2021,BOGOTÁ,ADMINISTRACION AMBIENTAL,0,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,130,150.0,161,161.0,163,22.0,153.0,Medio
2021,BOGOTÁ,INGENIERIA TOPOGRAFICA,Más de 30 horas,F,Si,Educación profesional completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,222,154.0,161,185.0,155,23.0,175.4,Medio
2021,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Más de 30 horas,M,No,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Postgrado,172,177.0,140,153.0,126,25.0,153.6,Medio
2021,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 21 y 30 horas,F,No,Técnica o tecnológica completa,Si,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,173,175.0,187,173.0,200,24.0,181.6,Alto
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,Entre 21 y 30 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,108,165.0,180,193.0,180,24.0,165.2,Medio
2018,BOGOTÁ,INGENIERIA DE SISTEMAS,0,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,198,133.0,174,185.0,186,27.0,175.2,Medio
2018,BOGOTÁ,INGENIERIA DE SISTEMAS,Menos de 10 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,191,118.0,192,215.0,170,24.0,177.2,Medio
2018,BOGOTÁ,ARTE DANZARIO,Entre 11 y 20 horas,F,Si,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,152,126.0,184,159.0,158,24.0,155.8,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Más de 30 horas,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,191,222.0,198,199.0,176,22.0,197.2,Alto
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Más de 30 horas,F,Si,Primaria incompleta,No,No,Estrato 2,Si,Si,Ninguno,152,172.0,202,160.0,175,21.0,172.2,Medio
2019,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,156,166.0,156,199.0,148,23.0,165.0,Medio
2019,BOGOTÁ,INGENIERIA DE SISTEMAS,Menos de 10 horas,M,No,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,202,155.0,193,157.0,148,23.0,171.0,Medio
2019,BOGOTÁ,INGENIERIA AMBIENTAL,Más de 30 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,173,187.0,184,163.0,153,23.0,172.0,Medio
2019,BOGOTÁ,INGENIERIA ELECTRONICA,Entre 11 y 20 horas,M,No,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,196,186.0,199,172.0,182,22.0,187.0,Alto
2020,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 11 y 20 horas,F,No,Primaria completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,180,122.0,148,175.0,178,23.0,160.6,Medio
2020,BOGOTÁ,ARTES MUSICALES,Más de 30 horas,M,No,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,179,191.0,213,201.0,199,24.0,196.6,Alto
2020,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Menos de 10 horas,F,Si,Técnica o tecnológica completa,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,177,167.0,178,192.0,184,22.0,179.6,Medio
2020,BOGOTÁ,INGENIERIA EN TELEMATICA,Entre 11 y 20 horas,M,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,166,136.0,202,157.0,188,23.0,169.8,Medio
2020,BOGOTÁ,INGENIERIA EN  TELECOMUNICACIONES,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,207,159.0,173,188.0,168,26.0,179.0,Medio
2020,BOGOTÁ,INGENIERIA AMBIENTAL,Menos de 10 horas,F,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,158,132.0,180,163.0,192,23.0,165.0,Medio
2020,BOGOTÁ,ARTES PLASTICAS Y VISUALES,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,137,129.0,174,184.0,197,27.0,164.2,Medio
2020,BOGOTÁ,INGENIERIA ELECTRONICA,Más de 30 horas,F,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Primaria completa,221,179.0,232,173.0,191,27.0,199.2,Alto
2021,BOGOTÁ,LICENCIATURA EN BIOLOGIA,0,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 1,Si,Si,Técnica o tecnológica completa,168,134.0,187,163.0,189,22.0,168.2,Medio
2021,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 21 y 30 horas,F,Si,No Aplica,No,Si,Estrato 2,Si,Si,Primaria incompleta,142,182.0,187,183.0,200,22.0,178.8,Medio
2021,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Postgrado,151,146.0,142,155.0,149,23.0,148.6,Medio
2021,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Menos de 10 horas,F,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Educación profesional incompleta,137,166.0,175,180.0,175,23.0,166.6,Medio
2021,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,213,93.0,120,169.0,70,25.0,133.0,Medio
2021,BOGOTÁ,ARTES ESCENICAS,Menos de 10 horas,F,Si,Postgrado,Si,Si,Estrato 3,Si,Si,Educación profesional completa,119,115.0,161,147.0,166,23.0,141.6,Medio
2021,BOGOTÁ,INGENIERIA INDUSTRIAL,Entre 21 y 30 horas,M,No,Técnica o tecnológica incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional incompleta,194,159.0,122,171.0,189,23.0,167.0,Medio
2021,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,156,130.0,149,143.0,163,26.0,148.2,Medio
2018,BOGOTÁ,ARTES MUSICALES,Entre 21 y 30 horas,F,Si,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Educación profesional incompleta,130,134.0,168,186.0,124,26.0,148.4,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,152,181.0,205,154.0,186,21.0,175.6,Medio
2018,BOGOTÁ,INGENIERIA CIVIL,Menos de 10 horas,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 4,Si,Si,Técnica o tecnológica incompleta,210,178.0,200,139.0,176,24.0,180.6,Alto
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,192,144.0,163,144.0,170,23.0,162.6,Medio
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,198,185.0,171,165.0,164,24.0,176.6,Medio
2018,CUNDINAMARCA,LICENCIATURA EN PEDAGOGIA INFANTIL,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,No,Secundaria (Bachillerato) completa,170,123.0,221,160.0,186,22.0,172.0,Medio
2018,CUNDINAMARCA,LICENCIATURA EN BIOLOGIA,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Educación profesional completa,186,177.0,195,180.0,196,21.0,186.8,Alto
2018,CUNDINAMARCA,LICENCIATURA EN QUIMICA,Más de 30 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,163,300.0,165,158.0,154,22.0,188.0,Alto
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,162,142.0,167,168.0,127,23.0,153.2,Medio
2019,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,173,112.0,174,134.0,156,29.0,149.8,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,0,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,203,112.0,185,158.0,169,25.0,165.4,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,143,137.0,150,169.0,138,21.0,147.4,Medio
